 ******* Program HYDRUS
 ******* 
 infiltration of water to soil                                           
 Date:  27. 4.    Time:  20:41:50
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

      82.0000  0.20192E+00  0.40791E-02  0.22281E-01  0.00000E+00  0.00000E+00  0.15644E+02  0.32007E+00  0.60794E+01  0.00000E+00 -0.69604E-04 -0.23020E+04  0.00000E+00  0.12577E+03  0.00000E+00  0.19987E+00  0.83858E+02  0.15451E-01  0.60948E+01   1747  0.00000E+00      0.000
      83.0000  0.20136E+00  0.40678E-02  0.21899E-01  0.00000E+00  0.00000E+00  0.15846E+02  0.32415E+00  0.61074E+01  0.00000E+00 -0.69604E-04 -0.22911E+04  0.00000E+00  0.12568E+03  0.00000E+00  0.19987E+00  0.83820E+02  0.15451E-01  0.61228E+01   1768  0.00000E+00      0.000
      84.0000  0.20080E+00  0.40564E-02  0.21571E-01  0.00000E+00  0.00000E+00  0.16047E+02  0.32822E+00  0.61349E+01  0.00000E+00 -0.69604E-04 -0.22803E+04  0.00000E+00  0.12559E+03  0.00000E+00  0.19987E+00  0.83782E+02  0.15451E-01  0.61504E+01   1789  0.00000E+00      0.000
      85.0000  0.20024E+00  0.40451E-02  0.21202E-01  0.00000E+00  0.00000E+00  0.16248E+02  0.33227E+00  0.61621E+01  0.00000E+00 -0.69604E-04 -0.22694E+04  0.00000E+00  0.12549E+03  0.00000E+00  0.19987E+00  0.83745E+02  0.15451E-01  0.61775E+01   1810  0.00000E+00      0.000
      86.0000  0.19968E+00  0.40338E-02  0.20882E-01  0.00000E+00  0.00000E+00  0.16448E+02  0.33632E+00  0.61888E+01  0.00000E+00 -0.69604E-04 -0.22585E+04  0.00000E+00  0.12541E+03  0.00000E+00  0.19987E+00  0.83709E+02  0.15451E-01  0.62042E+01   1831  0.00000E+00      0.000
      87.0000  0.19912E+00  0.40225E-02  0.20521E-01  0.00000E+00  0.00000E+00  0.16648E+02  0.34035E+00  0.62151E+01  0.00000E+00 -0.69604E-04 -0.22476E+04  0.00000E+00  0.12532E+03  0.00000E+00  0.19987E+00  0.83672E+02  0.15451E-01  0.62306E+01   1852  0.00000E+00      0.000
      88.0000  0.19856E+00  0.40112E-02  0.20206E-01  0.00000E+00  0.00000E+00  0.16847E+02  0.34437E+00  0.62410E+01  0.00000E+00 -0.69604E-04 -0.22368E+04  0.00000E+00  0.12523E+03  0.00000E+00  0.19987E+00  0.83636E+02  0.15451E-01  0.62565E+01   1873  0.00000E+00      0.000
      89.0000  0.19800E+00  0.39999E-02  0.19851E-01  0.00000E+00  0.00000E+00  0.17046E+02  0.34839E+00  0.62665E+01  0.00000E+00 -0.69604E-04 -0.22259E+04  0.00000E+00  0.12513E+03  0.00000E+00  0.19987E+00  0.83600E+02  0.15451E-01  0.62820E+01   1894  0.00000E+00      0.000
      90.0000  0.19744E+00  0.39886E-02  0.19540E-01  0.00000E+00  0.00000E+00  0.17244E+02  0.35238E+00  0.62917E+01  0.00000E+00 -0.69604E-04 -0.22150E+04  0.00000E+00  0.12504E+03  0.00000E+00  0.19987E+00  0.83565E+02  0.15451E-01  0.63071E+01   1915  0.00000E+00      0.000
      91.0000  0.19688E+00  0.39772E-02  0.19190E-01  0.00000E+00  0.00000E+00  0.17441E+02  0.35637E+00  0.63164E+01  0.00000E+00 -0.69604E-04 -0.22042E+04  0.00000E+00  0.12495E+03  0.00000E+00  0.19987E+00  0.83530E+02  0.15451E-01  0.63318E+01   1936  0.00000E+00      0.000
      92.0000  0.19632E+00  0.39659E-02  0.18278E-01  0.00000E+00  0.00000E+00  0.17638E+02  0.36035E+00  0.63407E+01  0.00000E+00 -0.69604E-04 -0.21933E+04  0.00000E+00  0.12485E+03  0.00000E+00  0.19987E+00  0.83495E+02  0.15451E-01  0.63562E+01   1957  0.00000E+00      0.000
      93.0000  0.19576E+00  0.39546E-02  0.16566E-01  0.00000E+00  0.00000E+00  0.17834E+02  0.36432E+00  0.63646E+01  0.00000E+00 -0.69604E-04 -0.21824E+04  0.00000E+00  0.12476E+03  0.00000E+00  0.19987E+00  0.83461E+02  0.15451E-01  0.63801E+01   1978  0.00000E+00      0.000
      94.0000  0.19520E+00  0.39433E-02  0.16288E-01  0.00000E+00  0.00000E+00  0.18030E+02  0.36827E+00  0.63882E+01  0.00000E+00 -0.69604E-04 -0.21716E+04  0.00000E+00  0.12468E+03  0.00000E+00  0.19987E+00  0.83426E+02  0.15451E-01  0.64036E+01   1999  0.00000E+00      0.000
      95.0000  0.19464E+00  0.39320E-02  0.15960E-01  0.00000E+00  0.00000E+00  0.18225E+02  0.37221E+00  0.64114E+01  0.00000E+00 -0.69604E-04 -0.21607E+04  0.00000E+00  0.12459E+03  0.00000E+00  0.19987E+00  0.83393E+02  0.15451E-01  0.64268E+01   2020  0.00000E+00      0.000
      96.0000  0.19408E+00  0.39207E-02  0.15681E-01  0.00000E+00  0.00000E+00  0.18420E+02  0.37615E+00  0.64341E+01  0.00000E+00 -0.69604E-04 -0.21498E+04  0.00000E+00  0.12450E+03  0.00000E+00  0.19987E+00  0.83359E+02  0.15451E-01  0.64496E+01   2041  0.00000E+00      0.000
      97.0000  0.19352E+00  0.39093E-02  0.15355E-01  0.00000E+00  0.00000E+00  0.18614E+02  0.38007E+00  0.64565E+01  0.00000E+00 -0.69604E-04 -0.21389E+04  0.00000E+00  0.12442E+03  0.00000E+00  0.19987E+00  0.83326E+02  0.15451E-01  0.64720E+01   2062  0.00000E+00      0.000
      98.0000  0.19296E+00  0.38980E-02  0.15634E-01  0.00000E+00  0.00000E+00  0.18807E+02  0.38398E+00  0.64786E+01  0.00000E+00 -0.69604E-04 -0.21289E+04  0.00000E+00  0.12433E+03  0.00000E+00  0.19987E+00  0.83293E+02  0.15451E-01  0.64940E+01   2083  0.00000E+00      0.000
      99.0000  0.19240E+00  0.38867E-02  0.21123E-01  0.00000E+00  0.00000E+00  0.19000E+02  0.38787E+00  0.65004E+01  0.00000E+00 -0.69604E-04 -0.21281E+04  0.00000E+00  0.12423E+03  0.00000E+00  0.19987E+00  0.83261E+02  0.15451E-01  0.65158E+01   2104  0.00000E+00      0.000
     100.0000  0.19184E+00  0.38754E-02  0.14612E-01  0.00000E+00  0.00000E+00  0.19193E+02  0.39176E+00  0.65218E+01  0.00000E+00 -0.69604E-04 -0.21172E+04  0.00000E+00  0.12414E+03  0.00000E+00  0.19987E+00  0.83229E+02  0.15451E-01  0.65373E+01   2125  0.00000E+00      0.000
     101.0000  0.19128E+00  0.38641E-02  0.14245E-01  0.00000E+00  0.00000E+00  0.19385E+02  0.39564E+00  0.65429E+01  0.00000E+00 -0.69604E-04 -0.21063E+04  0.00000E+00  0.12405E+03  0.00000E+00  0.19987E+00  0.83197E+02  0.15451E-01  0.65583E+01   2146  0.00000E+00      0.000
     102.0000  0.19072E+00  0.38528E-02  0.13880E-01  0.00000E+00  0.00000E+00  0.19576E+02  0.39950E+00  0.65636E+01  0.00000E+00 -0.69604E-04 -0.20955E+04  0.00000E+00  0.12396E+03  0.00000E+00  0.19987E+00  0.83166E+02  0.15451E-01  0.65790E+01   2167  0.00000E+00      0.000
     103.0000  0.19016E+00  0.38415E-02  0.13518E-01  0.00000E+00  0.00000E+00  0.19767E+02  0.40335E+00  0.65839E+01  0.00000E+00 -0.69604E-04 -0.20846E+04  0.00000E+00  0.12387E+03  0.00000E+00  0.19987E+00  0.83134E+02  0.15451E-01  0.65993E+01   2188  0.00000E+00      0.000
     104.0000  0.18960E+00  0.38301E-02  0.13577E-01  0.00000E+00  0.00000E+00  0.19957E+02  0.40719E+00  0.66039E+01  0.00000E+00 -0.69604E-04 -0.20737E+04  0.00000E+00  0.12379E+03  0.00000E+00  0.19987E+00  0.83104E+02  0.15451E-01  0.66193E+01   2209  0.00000E+00      0.000
     105.0000  0.18904E+00  0.38188E-02  0.13221E-01  0.00000E+00  0.00000E+00  0.20146E+02  0.41102E+00  0.66235E+01  0.00000E+00 -0.69604E-04 -0.20629E+04  0.00000E+00  0.12370E+03  0.00000E+00  0.19987E+00  0.83073E+02  0.15451E-01  0.66389E+01   2230  0.00000E+00      0.000
     106.0000  0.18848E+00  0.38075E-02  0.12875E-01  0.00000E+00  0.00000E+00  0.20335E+02  0.41484E+00  0.66427E+01  0.00000E+00 -0.69604E-04 -0.20520E+04  0.00000E+00  0.12362E+03  0.00000E+00  0.19987E+00  0.83043E+02  0.15451E-01  0.66582E+01   2251  0.00000E+00      0.000
     107.0000  0.18792E+00  0.37962E-02  0.12578E-01  0.00000E+00  0.00000E+00  0.20524E+02  0.41865E+00  0.66617E+01  0.00000E+00 -0.69604E-04 -0.20411E+04  0.00000E+00  0.12353E+03  0.00000E+00  0.19987E+00  0.83013E+02  0.15451E-01  0.66771E+01   2272  0.00000E+00      0.000
     108.0000  0.18736E+00  0.37849E-02  0.12318E-01  0.00000E+00  0.00000E+00  0.20712E+02  0.42245E+00  0.66803E+01  0.00000E+00 -0.69604E-04 -0.20302E+04  0.00000E+00  0.12345E+03  0.00000E+00  0.19987E+00  0.82984E+02  0.15451E-01  0.66958E+01   2293  0.00000E+00      0.000
     109.0000  0.18680E+00  0.37736E-02  0.12060E-01  0.00000E+00  0.00000E+00  0.20899E+02  0.42623E+00  0.66987E+01  0.00000E+00 -0.69604E-04 -0.20194E+04  0.00000E+00  0.12337E+03  0.00000E+00  0.19987E+00  0.82954E+02  0.15451E-01  0.67142E+01   2314  0.00000E+00      0.000
     110.0000  0.18624E+00  0.37623E-02  0.12172E-01  0.00000E+00  0.00000E+00  0.21086E+02  0.43000E+00  0.67169E+01  0.00000E+00 -0.69604E-04 -0.20085E+04  0.00000E+00  0.12328E+03  0.00000E+00  0.19987E+00  0.82925E+02  0.15451E-01  0.67323E+01   2335  0.00000E+00      0.000
     111.0000  0.18568E+00  0.37509E-02  0.11915E-01  0.00000E+00  0.00000E+00  0.21272E+02  0.43377E+00  0.67348E+01  0.00000E+00 -0.69604E-04 -0.19976E+04  0.00000E+00  0.12319E+03  0.00000E+00  0.19987E+00  0.82896E+02  0.15451E-01  0.67502E+01   2356  0.00000E+00      0.000
     112.0000  0.18512E+00  0.37396E-02  0.11658E-01  0.00000E+00  0.00000E+00  0.21458E+02  0.43752E+00  0.67524E+01  0.00000E+00 -0.69604E-04 -0.19868E+04  0.00000E+00  0.12310E+03  0.00000E+00  0.19987E+00  0.82867E+02  0.15451E-01  0.67678E+01   2377  0.00000E+00      0.000
     113.0000  0.18456E+00  0.37283E-02  0.11401E-01  0.00000E+00  0.00000E+00  0.21643E+02  0.44126E+00  0.67698E+01  0.00000E+00 -0.69604E-04 -0.19759E+04  0.00000E+00  0.12301E+03  0.00000E+00  0.19987E+00  0.82839E+02  0.15451E-01  0.67852E+01   2398  0.00000E+00      0.000
     114.0000  0.18400E+00  0.37170E-02  0.11142E-01  0.00000E+00  0.00000E+00  0.21827E+02  0.44498E+00  0.67869E+01  0.00000E+00 -0.69604E-04 -0.19650E+04  0.00000E+00  0.12292E+03  0.00000E+00  0.19987E+00  0.82811E+02  0.15451E-01  0.68023E+01   2419  0.00000E+00      0.000
     115.0000  0.18344E+00  0.37057E-02  0.10884E-01  0.00000E+00  0.00000E+00  0.22011E+02  0.44870E+00  0.68037E+01  0.00000E+00 -0.69604E-04 -0.19542E+04  0.00000E+00  0.12284E+03  0.00000E+00  0.19987E+00  0.82782E+02  0.15451E-01  0.68192E+01   2440  0.00000E+00      0.000
     116.0000  0.18288E+00  0.36944E-02  0.10625E-01  0.00000E+00  0.00000E+00  0.22195E+02  0.45241E+00  0.68203E+01  0.00000E+00 -0.69604E-04 -0.19433E+04  0.00000E+00  0.12275E+03  0.00000E+00  0.19987E+00  0.82755E+02  0.15451E-01  0.68358E+01   2461  0.00000E+00      0.000
     117.0000  0.18232E+00  0.36830E-02  0.10694E-01  0.00000E+00  0.00000E+00  0.22378E+02  0.45610E+00  0.68367E+01  0.00000E+00 -0.69604E-04 -0.19324E+04  0.00000E+00  0.12267E+03  0.00000E+00  0.19987E+00  0.82727E+02  0.15451E-01  0.68521E+01   2482  0.00000E+00      0.000
     118.0000  0.18176E+00  0.36717E-02  0.10437E-01  0.00000E+00  0.00000E+00  0.22560E+02  0.45978E+00  0.68528E+01  0.00000E+00 -0.69604E-04 -0.19215E+04  0.00000E+00  0.12258E+03  0.00000E+00  0.19987E+00  0.82699E+02  0.15451E-01  0.68682E+01   2503  0.00000E+00      0.000
     119.0000  0.18120E+00  0.36604E-02  0.10180E-01  0.00000E+00  0.00000E+00  0.22742E+02  0.46345E+00  0.68686E+01  0.00000E+00 -0.69604E-04 -0.19107E+04  0.00000E+00  0.12250E+03  0.00000E+00  0.19987E+00  0.82672E+02  0.15451E-01  0.68840E+01   2524  0.00000E+00      0.000
     120.0000  0.18064E+00  0.36491E-02  0.99239E-02  0.00000E+00  0.00000E+00  0.22923E+02  0.46712E+00  0.68841E+01  0.00000E+00 -0.69604E-04 -0.18998E+04  0.00000E+00  0.12242E+03  0.00000E+00  0.19987E+00  0.82645E+02  0.15451E-01  0.68996E+01   2545  0.00000E+00      0.000
     121.0000  0.18008E+00  0.36378E-02  0.96703E-02  0.00000E+00  0.00000E+00  0.23104E+02  0.47076E+00  0.68994E+01  0.00000E+00 -0.69604E-04 -0.18889E+04  0.00000E+00  0.12234E+03  0.00000E+00  0.19987E+00  0.82618E+02  0.15451E-01  0.69149E+01   2566  0.00000E+00      0.000
     122.0000  0.17952E+00  0.36265E-02  0.94207E-02  0.00000E+00  0.00000E+00  0.23284E+02  0.47440E+00  0.69145E+01  0.00000E+00 -0.69604E-04 -0.18781E+04  0.00000E+00  0.12227E+03  0.00000E+00  0.19987E+00  0.82592E+02  0.15451E-01  0.69300E+01   2587  0.00000E+00      0.000
     123.0000  0.17896E+00  0.36151E-02  0.91770E-02  0.00000E+00  0.00000E+00  0.23463E+02  0.47803E+00  0.69293E+01  0.00000E+00 -0.69604E-04 -0.18672E+04  0.00000E+00  0.12225E+03  0.00000E+00  0.19987E+00  0.82565E+02  0.15451E-01  0.69448E+01   2608  0.00000E+00      0.000
     124.0000  0.17840E+00  0.36038E-02  0.92330E-02  0.00000E+00  0.00000E+00  0.23642E+02  0.48164E+00  0.69439E+01  0.00000E+00 -0.69604E-04 -0.18563E+04  0.00000E+00  0.12222E+03  0.00000E+00  0.19987E+00  0.82539E+02  0.15451E-01  0.69593E+01   2629  0.00000E+00      0.000
     125.0000  0.17784E+00  0.35925E-02  0.90021E-02  0.00000E+00  0.00000E+00  0.23820E+02  0.48525E+00  0.69582E+01  0.00000E+00 -0.69604E-04 -0.18454E+04  0.00000E+00  0.12219E+03  0.00000E+00  0.19987E+00  0.82513E+02  0.15451E-01  0.69737E+01   2650  0.00000E+00      0.000
     126.0000  0.17728E+00  0.35812E-02  0.87768E-02  0.00000E+00  0.00000E+00  0.23998E+02  0.48884E+00  0.69723E+01  0.00000E+00 -0.69604E-04 -0.18346E+04  0.00000E+00  0.12216E+03  0.00000E+00  0.19987E+00  0.82488E+02  0.15451E-01  0.69878E+01   2671  0.00000E+00      0.000
     127.0000  0.17672E+00  0.35699E-02  0.85565E-02  0.00000E+00  0.00000E+00  0.24176E+02  0.49242E+00  0.69862E+01  0.00000E+00 -0.69604E-04 -0.18237E+04  0.00000E+00  0.12214E+03  0.00000E+00  0.19987E+00  0.82462E+02  0.15451E-01  0.70016E+01   2692  0.00000E+00      0.000
     128.0000  0.17616E+00  0.35586E-02  0.83405E-02  0.00000E+00  0.00000E+00  0.24352E+02  0.49599E+00  0.69999E+01  0.00000E+00 -0.69604E-04 -0.18128E+04  0.00000E+00  0.12211E+03  0.00000E+00  0.19987E+00  0.82437E+02  0.15451E-01  0.70153E+01   2713  0.00000E+00      0.000
     129.0000  0.17560E+00  0.35473E-02  0.81281E-02  0.00000E+00  0.00000E+00  0.24528E+02  0.49955E+00  0.70133E+01  0.00000E+00 -0.69604E-04 -0.18020E+04  0.00000E+00  0.12208E+03  0.00000E+00  0.19987E+00  0.82412E+02  0.15451E-01  0.70288E+01   2734  0.00000E+00      0.000
     130.0000  0.17503E+00  0.35360E-02  0.81828E-02  0.00000E+00  0.00000E+00  0.24704E+02  0.50309E+00  0.70265E+01  0.00000E+00 -0.69604E-04 -0.17911E+04  0.00000E+00  0.12205E+03  0.00000E+00  0.19987E+00  0.82387E+02  0.15451E-01  0.70420E+01   2755  0.00000E+00      0.000
     131.0000  0.17447E+00  0.35246E-02  0.79764E-02  0.00000E+00  0.00000E+00  0.24879E+02  0.50663E+00  0.70396E+01  0.00000E+00 -0.69604E-04 -0.17802E+04  0.00000E+00  0.12203E+03  0.00000E+00  0.19987E+00  0.82362E+02  0.15451E-01  0.70550E+01   2776  0.00000E+00      0.000
     132.0000  0.17391E+00  0.35133E-02  0.68852E-02  0.00000E+00  0.00000E+00  0.25053E+02  0.51015E+00  0.70524E+01  0.00000E+00 -0.69604E-04 -0.17694E+04  0.00000E+00  0.12200E+03  0.00000E+00  0.19987E+00  0.82338E+02  0.15451E-01  0.70678E+01   2797  0.00000E+00      0.000
     133.0000  0.17335E+00  0.35020E-02  0.56911E-02  0.00000E+00  0.00000E+00  0.25227E+02  0.51367E+00  0.70650E+01  0.00000E+00 -0.69604E-04 -0.17585E+04  0.00000E+00  0.12197E+03  0.00000E+00  0.19987E+00  0.82313E+02  0.15451E-01  0.70804E+01   2818  0.00000E+00      0.000
     134.0000  0.17279E+00  0.34907E-02  0.54857E-02  0.00000E+00  0.00000E+00  0.25401E+02  0.51717E+00  0.70774E+01  0.00000E+00 -0.69604E-04 -0.17476E+04  0.00000E+00  0.12194E+03  0.00000E+00  0.19987E+00  0.82289E+02  0.15451E-01  0.70928E+01   2839  0.00000E+00      0.000
     135.0000  0.17223E+00  0.34794E-02  0.52944E-02  0.00000E+00  0.00000E+00  0.25574E+02  0.52066E+00  0.70895E+01  0.00000E+00 -0.69604E-04 -0.17367E+04  0.00000E+00  0.12192E+03  0.00000E+00  0.19987E+00  0.82265E+02  0.15451E-01  0.71050E+01   2860  0.00000E+00      0.000
     136.0000  0.17167E+00  0.34681E-02  0.50987E-02  0.00000E+00  0.00000E+00  0.25746E+02  0.52414E+00  0.71015E+01  0.00000E+00 -0.69604E-04 -0.17259E+04  0.00000E+00  0.12189E+03  0.00000E+00  0.19987E+00  0.82241E+02  0.15451E-01  0.71170E+01   2881  0.00000E+00      0.000
     137.0000  0.17111E+00  0.34567E-02  0.52332E-02  0.00000E+00  0.00000E+00  0.25917E+02  0.52761E+00  0.71133E+01  0.00000E+00 -0.69604E-04 -0.17150E+04  0.00000E+00  0.12187E+03  0.00000E+00  0.19987E+00  0.82217E+02  0.15451E-01  0.71288E+01   2902  0.00000E+00      0.000
     138.0000  0.17055E+00  0.34454E-02  0.50408E-02  0.00000E+00  0.00000E+00  0.26089E+02  0.53106E+00  0.71249E+01  0.00000E+00 -0.69604E-04 -0.17041E+04  0.00000E+00  0.12184E+03  0.00000E+00  0.19987E+00  0.82194E+02  0.15451E-01  0.71404E+01   2923  0.00000E+00      0.000
     139.0000  0.16999E+00  0.34341E-02  0.48547E-02  0.00000E+00  0.00000E+00  0.26259E+02  0.53451E+00  0.71363E+01  0.00000E+00 -0.69604E-04 -0.16933E+04  0.00000E+00  0.12181E+03  0.00000E+00  0.19987E+00  0.82170E+02  0.15451E-01  0.71518E+01   2944  0.00000E+00      0.000
     140.0000  0.16943E+00  0.34228E-02  0.46917E-02  0.00000E+00  0.00000E+00  0.26429E+02  0.53794E+00  0.71476E+01  0.00000E+00 -0.69604E-04 -0.16824E+04  0.00000E+00  0.12179E+03  0.00000E+00  0.19987E+00  0.82147E+02  0.15451E-01  0.71630E+01   2965  0.00000E+00      0.000
     141.0000  0.16887E+00  0.34115E-02  0.45224E-02  0.00000E+00  0.00000E+00  0.26598E+02  0.54136E+00  0.71586E+01  0.00000E+00 -0.69604E-04 -0.16715E+04  0.00000E+00  0.12176E+03  0.00000E+00  0.19987E+00  0.82124E+02  0.15451E-01  0.71741E+01   2986  0.00000E+00      0.000
     142.0000  0.16831E+00  0.34002E-02  0.43504E-02  0.00000E+00  0.00000E+00  0.26767E+02  0.54478E+00  0.71695E+01  0.00000E+00 -0.69604E-04 -0.16607E+04  0.00000E+00  0.12173E+03  0.00000E+00  0.19987E+00  0.82101E+02  0.15451E-01  0.71850E+01   3007  0.00000E+00      0.000
     143.0000  0.16775E+00  0.33889E-02  0.44746E-02  0.00000E+00  0.00000E+00  0.26936E+02  0.54818E+00  0.71802E+01  0.00000E+00 -0.69604E-04 -0.16498E+04  0.00000E+00  0.12171E+03  0.00000E+00  0.19987E+00  0.82078E+02  0.15451E-01  0.71957E+01   3028  0.00000E+00      0.000
     144.0000  0.16719E+00  0.33775E-02  0.42991E-02  0.00000E+00  0.00000E+00  0.27103E+02  0.55157E+00  0.71908E+01  0.00000E+00 -0.69604E-04 -0.16389E+04  0.00000E+00  0.12168E+03  0.00000E+00  0.19987E+00  0.82055E+02  0.15451E-01  0.72062E+01   3049  0.00000E+00      0.000
     145.0000  0.16663E+00  0.33662E-02  0.41227E-02  0.00000E+00  0.00000E+00  0.27271E+02  0.55494E+00  0.72012E+01  0.00000E+00 -0.69604E-04 -0.16280E+04  0.00000E+00  0.12166E+03  0.00000E+00  0.19987E+00  0.82033E+02  0.15451E-01  0.72166E+01   3070  0.00000E+00      0.000
     146.0000  0.16607E+00  0.33549E-02  0.39469E-02  0.00000E+00  0.00000E+00  0.27437E+02  0.55831E+00  0.72114E+01  0.00000E+00 -0.69604E-04 -0.16172E+04  0.00000E+00  0.12163E+03  0.00000E+00  0.19987E+00  0.82010E+02  0.15451E-01  0.72268E+01   3091  0.00000E+00      0.000
     147.0000  0.16551E+00  0.33436E-02  0.37713E-02  0.00000E+00  0.00000E+00  0.27603E+02  0.56166E+00  0.72214E+01  0.00000E+00 -0.69604E-04 -0.16063E+04  0.00000E+00  0.12161E+03  0.00000E+00  0.19987E+00  0.81988E+02  0.15451E-01  0.72368E+01   3112  0.00000E+00      0.000
     148.0000  0.16495E+00  0.33323E-02  0.35961E-02  0.00000E+00  0.00000E+00  0.27769E+02  0.56501E+00  0.72312E+01  0.00000E+00 -0.69604E-04 -0.15954E+04  0.00000E+00  0.12158E+03  0.00000E+00  0.19987E+00  0.81966E+02  0.15451E-01  0.72467E+01   3133  0.00000E+00      0.000
     149.0000  0.16439E+00  0.33210E-02  0.34216E-02  0.00000E+00  0.00000E+00  0.27934E+02  0.56834E+00  0.72409E+01  0.00000E+00 -0.69604E-04 -0.15846E+04  0.00000E+00  0.12156E+03  0.00000E+00  0.19987E+00  0.81944E+02  0.15451E-01  0.72563E+01   3154  0.00000E+00      0.000
     150.0000  0.16383E+00  0.33097E-02  0.35205E-02  0.00000E+00  0.00000E+00  0.28098E+02  0.57166E+00  0.72504E+01  0.00000E+00 -0.69604E-04 -0.15737E+04  0.00000E+00  0.12153E+03  0.00000E+00  0.19987E+00  0.81922E+02  0.15451E-01  0.72658E+01   3175  0.00000E+00      0.000
     151.0000  0.16327E+00  0.32983E-02  0.33477E-02  0.00000E+00  0.00000E+00  0.28262E+02  0.57497E+00  0.72597E+01  0.00000E+00 -0.69604E-04 -0.15628E+04  0.00000E+00  0.12151E+03  0.00000E+00  0.19987E+00  0.81901E+02  0.15451E-01  0.72752E+01   3196  0.00000E+00      0.000
     152.0000  0.16271E+00  0.32870E-02  0.31763E-02  0.00000E+00  0.00000E+00  0.28425E+02  0.57827E+00  0.72689E+01  0.00000E+00 -0.69604E-04 -0.15519E+04  0.00000E+00  0.12148E+03  0.00000E+00  0.19987E+00  0.81879E+02  0.15451E-01  0.72843E+01   3217  0.00000E+00      0.000
     153.0000  0.16215E+00  0.32757E-02  0.30054E-02  0.00000E+00  0.00000E+00  0.28588E+02  0.58155E+00  0.72778E+01  0.00000E+00 -0.69604E-04 -0.15411E+04  0.00000E+00  0.12146E+03  0.00000E+00  0.19987E+00  0.81858E+02  0.15451E-01  0.72933E+01   3238  0.00000E+00      0.000
     154.0000  0.16159E+00  0.32644E-02  0.28355E-02  0.00000E+00  0.00000E+00  0.28750E+02  0.58483E+00  0.72866E+01  0.00000E+00 -0.69604E-04 -0.15302E+04  0.00000E+00  0.12143E+03  0.00000E+00  0.19987E+00  0.81837E+02  0.15451E-01  0.73021E+01   3259  0.00000E+00      0.000
     155.0000  0.16103E+00  0.32531E-02  0.26663E-02  0.00000E+00  0.00000E+00  0.28912E+02  0.58809E+00  0.72953E+01  0.00000E+00 -0.69604E-04 -0.15193E+04  0.00000E+00  0.12141E+03  0.00000E+00  0.19987E+00  0.81816E+02  0.15451E-01  0.73107E+01   3280  0.00000E+00      0.000
     156.0000  0.16047E+00  0.32418E-02  0.24988E-02  0.00000E+00  0.00000E+00  0.29073E+02  0.59135E+00  0.73037E+01  0.00000E+00 -0.69604E-04 -0.15085E+04  0.00000E+00  0.12138E+03  0.00000E+00  0.19987E+00  0.81795E+02  0.15451E-01  0.73192E+01   3301  0.00000E+00      0.000
     157.0000  0.15991E+00  0.32304E-02  0.25825E-02  0.00000E+00  0.00000E+00  0.29233E+02  0.59459E+00  0.73120E+01  0.00000E+00 -0.69604E-04 -0.14976E+04  0.00000E+00  0.12136E+03  0.00000E+00  0.19987E+00  0.81774E+02  0.15451E-01  0.73275E+01   3322  0.00000E+00      0.000
     158.0000  0.15935E+00  0.32191E-02  0.24177E-02  0.00000E+00  0.00000E+00  0.29393E+02  0.59782E+00  0.73202E+01  0.00000E+00 -0.69604E-04 -0.14867E+04  0.00000E+00  0.12133E+03  0.00000E+00  0.19987E+00  0.81753E+02  0.15451E-01  0.73356E+01   3343  0.00000E+00      0.000
     159.0000  0.15879E+00  0.32078E-02  0.22544E-02  0.00000E+00  0.00000E+00  0.29552E+02  0.60104E+00  0.73281E+01  0.00000E+00 -0.69604E-04 -0.14759E+04  0.00000E+00  0.12131E+03  0.00000E+00  0.19987E+00  0.81733E+02  0.15451E-01  0.73436E+01   3364  0.00000E+00      0.000
